ncbi_taxon_id,species,subspecies,family_x,target_list_status,sequencing_status,synonym,publication_id,aphia_id,url,scientificname,authority,status,rank,valid_AphiaID,valid_name,order,family_y,genus,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,modified,SpecCode,DepthRangeShallow,DepthRangeDeep,Northernmost,NorthSouthN,Southermost,NorthSouthS,Westernmost,WestEastW,Easternmost,WestEastE,TempMin,TempMax
1508083,Coryphaenoides microps,-,Macrouridae,long_list,-,-,-,272341,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272341,Coryphaenoides microps,"(Smith & Radcliffe, 1912)",accepted,Species,272341,Coryphaenoides microps,Gadiformes,Macrouridae,Coryphaenoides,1,0,0,0,NA,2008-01-15T17:27:08Z,16267,410,1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1508110,Pseudoblennius percoides,-,Cottidae,long_list,-,-,-,282410,https://www.marinespecies.org/aphia.php?p=taxdetails&id=282410,Pseudoblennius percoides,"Günther, 1861",accepted,Species,282410,Pseudoblennius percoides,Perciformes,Cottidae,Pseudoblennius,1,0,0,0,NA,2008-01-15T17:27:08Z,23977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1508112,Alcichthys elongatus,-,Cottidae,long_list,-,-,-,279545,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279545,Alcichthys elongatus,"(Steindachner, 1881)",accepted,Species,279545,Alcichthys elongatus,Perciformes,Cottidae,Alcichthys,1,0,0,0,NA,2008-01-15T17:27:08Z,61290,15,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1508179,Rhynchorhamphus malabaricus,-,Hemiramphidae,long_list,-,-,-,278260,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278260,Rhynchorhamphus malabaricus,"Collette, 1976",accepted,Species,278260,Rhynchorhamphus malabaricus,Beloniformes,Hemiramphidae,Rhynchorhamphus,1,0,0,0,NA,2008-01-15T17:27:08Z,25000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1510179,Pogonoperca ocellata,-,Serranidae,long_list,-,-,-,218269,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218269,Pogonoperca ocellata,"Günther, 1859",accepted,Species,218269,Pogonoperca ocellata,Perciformes,Grammistidae,Pogonoperca,1,0,0,0,NA,2008-01-15T17:27:08Z,53220,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1510181,Roa jayakari,-,Chaetodontidae,long_list,-,-,-,475056,https://www.marinespecies.org/aphia.php?p=taxdetails&id=475056,Roa jayakari,"(Norman, 1939)",accepted,Species,475056,Roa jayakari,Acanthuriformes,Chaetodontidae,Roa,1,0,0,0,NA,2010-05-06T11:41:37Z,12530,33,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1510433,Acanthurus tristis,-,Acanthuridae,long_list,-,-,-,219644,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219644,Acanthurus tristis,"Randall, 1993",accepted,Species,219644,Acanthurus tristis,Acanthuriformes,Acanthuridae,Acanthurus,1,0,0,0,NA,2008-01-15T17:27:08Z,12782,2,30,24,N,9,S,71,E,116,E,NA,NA
1510566,Lutjanus aratus,-,Lutjanidae,long_list,-,-,-,276523,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276523,Lutjanus aratus,"(Günther, 1864)",accepted,Species,276523,Lutjanus aratus,Eupercaria incertae sedis,Lutjanidae,Lutjanus,1,0,0,0,NA,2008-01-15T17:27:08Z,1405,0,60,33,N,5,S,117,W,77,W,NA,NA
1510567,Lutjanus inermis,-,Lutjanidae,long_list,-,-,-,276540,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276540,Lutjanus inermis,"(Peters, 1869)",accepted,Species,276540,Lutjanus inermis,Eupercaria incertae sedis,Lutjanidae,Lutjanus,1,0,0,0,NA,2008-01-15T17:27:08Z,153,NA,40,24,N,4,N,118,W,82,W,NA,NA
1510568,Lutjanus viridis,-,Lutjanidae,long_list,-,-,-,276552,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276552,Lutjanus viridis,"(Valenciennes, 1846)",accepted,Species,276552,Lutjanus viridis,Eupercaria incertae sedis,Lutjanidae,Lutjanus,1,0,0,0,NA,2008-01-15T17:27:08Z,183,0,60,33,N,3,S,116,W,77,W,NA,NA
1514931,Nemipterus nemurus,-,Nemipteridae,long_list,-,-,-,218522,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218522,Nemipterus nemurus,"(Bleeker, 1857)",accepted,Species,218522,Nemipterus nemurus,Eupercaria incertae sedis,Nemipteridae,Nemipterus,1,0,0,0,NA,2008-01-15T17:27:08Z,4568,NA,NA,22,N,9,S,96,E,131,E,NA,NA
1515623,Yongeichthys criniger,-,Gobiidae,long_list,-,-,-,278114,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278114,Yongeichthys criniger,"(Valenciennes, 1837)",accepted,Species,278114,Yongeichthys criniger,Gobiiformes,Gobiidae,Yongeichthys,1,1,0,0,NA,2008-01-15T17:27:08Z,49161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1515628,Cestraeus plicatilis,-,Mugilidae,long_list,-,-,-,280090,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280090,Cestraeus plicatilis,"Valenciennes, 1836",accepted,Species,280090,Cestraeus plicatilis,Mugiliformes,Mugilidae,Cestraeus,1,1,1,0,NA,2017-07-20T07:00:16Z,15286,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1515629,Planiliza ordensis,-,Mugilidae,long_list,-,-,-,1509595,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509595,Planiliza ordensis,"(Whitley, 1945)",accepted,Species,1509595,Planiliza ordensis,Mugiliformes,Mugilidae,Planiliza,1,1,1,0,NA,2021-05-09T15:48:23Z,69356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1516116,Ebosia falcata,-,Scorpaenidae,long_list,-,-,-,280582,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280582,Ebosia falcata,"Eschmeyer & Rama-Rao, 1978",accepted,Species,280582,Ebosia falcata,Perciformes,Scorpaenidae,Ebosia,1,0,0,0,NA,2008-01-15T17:27:08Z,59328,47,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517458,Alectrias gallinus,-,Stichaeidae,long_list,-,-,-,279550,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279550,Alectrias gallinus,"(Lindberg, 1938)",accepted,Species,279550,Alectrias gallinus,Perciformes,Stichaeidae,Alectrias,1,0,0,0,NA,2008-01-15T17:27:08Z,61164,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517472,Thamnaconus hypargyreus,-,Monacanthidae,long_list,-,-,-,277208,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277208,Thamnaconus hypargyreus,"(Cope, 1871)",accepted,Species,277208,Thamnaconus hypargyreus,Tetraodontiformes,Monacanthidae,Thamnaconus,1,0,0,0,NA,2008-01-15T17:27:08Z,11683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517474,Priolepis boreus,-,Gobiidae,long_list,-,-,-,276763,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276763,Priolepis boreus,"(Snyder, 1909)",accepted,Species,276763,Priolepis boreus,Gobiiformes,Gobiidae,Priolepis,1,0,0,0,NA,2008-01-15T17:27:08Z,12824,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517477,Iniistius twistii,-,Labridae,long_list,-,-,-,344732,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344732,Iniistius twistii,"(Bleeker, 1856)",accepted,Species,344732,Iniistius twistii,Eupercaria incertae sedis,Labridae,Iniistius,1,0,0,0,NA,2013-01-08T15:12:49Z,23536,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517478,Pomacentrus taeniometopon,-,Pomacentridae,long_list,-,-,-,277175,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277175,Pomacentrus taeniometopon,"Bleeker, 1852",accepted,Species,277175,Pomacentrus taeniometopon,Ovalentaria incertae sedis,Pomacentridae,Pomacentrus,1,1,0,0,NA,2008-01-15T17:27:08Z,10280,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517479,Chaetodon nippon,-,Chaetodontidae,long_list,-,-,-,273351,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273351,Chaetodon nippon,"Steindachner & Döderlein, 1883",accepted,Species,273351,Chaetodon nippon,Acanthuriformes,Chaetodontidae,Chaetodon,1,0,0,0,NA,2013-01-08T10:48:02Z,12532,5,30,45,N,5,N,NA,NA,NA,NA,NA,NA
1517480,Cynoglossus nigropinnatus,-,Cynoglossidae,long_list,-,-,-,274216,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274216,Cynoglossus nigropinnatus,"Ochiai, 1963",accepted,Species,274216,Cynoglossus nigropinnatus,Pleuronectiformes,Cynoglossidae,Cynoglossus,1,0,0,0,NA,2008-01-15T17:27:08Z,59532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517481,Ostorhinchus franssedai,-,Apogonidae,long_list,-,-,-,712658,https://www.marinespecies.org/aphia.php?p=taxdetails&id=712658,Ostorhinchus franssedai,"(Allen, Kuiter & Randall, 1994)",accepted,Species,712658,Ostorhinchus franssedai,Kurtiformes,Apogonidae,Ostorhinchus,1,0,0,0,NA,2012-12-21T12:57:20Z,25051,13,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517482,Scalicus engyceros,-,Peristediidae,long_list,-,-,-,1020525,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1020525,Scalicus engyceros,"(Günther, 1872)",accepted,Species,1020525,Scalicus engyceros,Perciformes,Peristediidae,Scalicus,1,0,0,0,NA,2017-11-08T08:07:26Z,24040,200,662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517483,Oxyporhamphus similis,-,Hemiramphidae,long_list,-,-,-,713180,https://www.marinespecies.org/aphia.php?p=taxdetails&id=713180,Oxyporhamphus similis,"Bruun, 1935",accepted,Species,713180,Oxyporhamphus similis,Beloniformes,Hemiramphidae,Oxyporhamphus,1,0,0,0,NA,2020-12-15T13:07:03Z,3160,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517490,Novaculops woodi,-,Labridae,long_list,-,-,-,319690,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319690,Novaculops woodi,"(Jenkins, 1901)",accepted,Species,319690,Novaculops woodi,Eupercaria incertae sedis,Labridae,Novaculops,1,0,0,0,NA,2020-04-23T08:42:40Z,23516,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517963,Phalacrocorax niger,-,Phalacrocoracidae,long_list,-,-,-,343948,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343948,Phalacrocorax niger,"(Vieillot, 1817)",accepted,Species,343948,Phalacrocorax niger,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,1,NA,NA,1,NA,2011-04-08T06:18:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519038,Sardinella marquesensis,-,Clupeidae,long_list,-,-,-,272274,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272274,Sardinella marquesensis,"Berry & Whitehead, 1968",accepted,Species,272274,Sardinella marquesensis,Clupeiformes,Dorosomatidae,Sardinella,1,0,0,0,NA,2008-01-15T17:27:08Z,1512,0,50,24,N,19,S,164,W,141,W,NA,NA
1519039,Sebastapistes mauritiana,-,Scorpaenidae,long_list,-,-,-,218114,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218114,Sebastapistes mauritiana,"(Cuvier, 1829)",accepted,Species,218114,Sebastapistes mauritiana,Perciformes,Scorpaenidae,Sebastapistes,1,0,0,0,NA,2008-01-15T17:27:08Z,5813,0,10,16,N,28,S,NA,NA,NA,NA,NA,NA
1519956,Bolinichthys photothorax,-,Myctophidae,long_list,-,-,-,158886,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158886,Bolinichthys photothorax,"(Parr, 1928)",accepted,Species,158886,Bolinichthys photothorax,Myctophiformes,Myctophidae,Bolinichthys,1,0,0,0,NA,2008-01-15T17:27:08Z,11876,40,750,48,N,48,S,180,W,180,E,NA,NA
1519957,Centrobranchus andreae,-,Myctophidae,long_list,-,-,-,272653,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272653,Centrobranchus andreae,"(Lütken, 1892)",accepted,Species,272653,Centrobranchus andreae,Myctophiformes,Myctophidae,Centrobranchus,1,0,0,0,NA,2008-01-15T17:27:08Z,7428,NA,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519959,Diaphus adenomus,-,Myctophidae,long_list,-,-,-,126587,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126587,Diaphus adenomus,"Gilbert, 1905",accepted,Species,126587,Diaphus adenomus,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,7432,180,600,35,N,NA,NA,NA,NA,NA,NA,NA,NA
1519960,Diaphus aliciae,-,Myctophidae,long_list,-,-,-,217689,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217689,Diaphus aliciae,"Fowler, 1934",accepted,Species,217689,Diaphus aliciae,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,16729,NA,489,NA,NA,33,S,NA,NA,NA,NA,NA,NA
1519961,Diaphus antonbruuni,-,Myctophidae,long_list,-,-,-,272658,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272658,Diaphus antonbruuni,"Nafpaktitis, 1978",accepted,Species,272658,Diaphus antonbruuni,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,16730,NA,500,4,S,17,S,NA,NA,NA,NA,NA,NA
1519962,Diaphus fragilis,-,Myctophidae,long_list,-,-,-,158887,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158887,Diaphus fragilis,"Tåning, 1928",accepted,Species,158887,Diaphus fragilis,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,7437,15,1313,35,N,36,S,78,W,153,W,NA,NA
1519963,Diaphus fulgens,-,Myctophidae,long_list,-,-,-,217692,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217692,Diaphus fulgens,"(Brauer, 1904)",accepted,Species,217692,Diaphus fulgens,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,16732,85,1000,8,N,24,S,34,E,153,W,NA,NA
1519964,Diaphus garmani,-,Myctophidae,long_list,-,-,-,158888,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158888,Diaphus garmani,"Gilbert, 1906",accepted,Species,158888,Diaphus garmani,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,10265,0,2091,40,N,49,S,78,W,99,W,NA,NA
1519965,Diaphus lobatus,-,Myctophidae,long_list,-,-,-,272678,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272678,Diaphus lobatus,"Nafpaktitis, 1978",accepted,Species,272678,Diaphus lobatus,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,60935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519966,Diaphus malayanus,-,Myctophidae,long_list,-,-,-,217694,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217694,Diaphus malayanus,"Weber, 1913",accepted,Species,217694,Diaphus malayanus,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,16748,1000,2000,10,N,20,S,NA,NA,NA,NA,NA,NA
1519967,Diaphus meadi,-,Myctophidae,long_list,-,-,-,217687,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217687,Diaphus meadi,"Nafpaktitis, 1978",accepted,Species,217687,Diaphus meadi,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,16654,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519968,Diaphus nielseni,-,Myctophidae,long_list,-,-,-,217682,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217682,Diaphus nielseni,"Nafpaktitis, 1978",accepted,Species,217682,Diaphus nielseni,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,16749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519969,Diaphus parri,-,Myctophidae,long_list,-,-,-,217695,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217695,Diaphus parri,"Tåning, 1932",accepted,Species,217695,Diaphus parri,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,16752,350,1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519970,Diaphus phillipsi,-,Myctophidae,long_list,-,-,-,272687,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272687,Diaphus phillipsi,"Fowler, 1934",accepted,Species,272687,Diaphus phillipsi,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,7439,588,1330,34,N,49,S,34,E,153,W,NA,NA
1519971,Diaphus regani,-,Myctophidae,long_list,-,-,-,272688,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272688,Diaphus regani,"Tåning, 1932",accepted,Species,272688,Diaphus regani,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,23011,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519972,Diaphus schmidti,-,Myctophidae,long_list,-,-,-,272691,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272691,Diaphus schmidti,"Tåning, 1932",accepted,Species,272691,Diaphus schmidti,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,7408,100,1400,46,N,18,N,119,E,153,W,NA,NA
1519973,Diaphus signatus,-,Myctophidae,long_list,-,-,-,217688,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217688,Diaphus signatus,"Gilbert, 1908",accepted,Species,217688,Diaphus signatus,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,10267,NA,1270,NA,NA,18,S,NA,NA,NA,NA,NA,NA
1519974,Diaphus suborbitalis,-,Myctophidae,long_list,-,-,-,272693,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272693,Diaphus suborbitalis,"Weber, 1913",accepted,Species,272693,Diaphus suborbitalis,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,10420,387,1537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519975,Diaphus termophilus,-,Myctophidae,long_list,-,-,-,126598,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126598,Diaphus termophilus,"Tåning, 1928",accepted,Species,126598,Diaphus termophilus,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,7440,40,850,52,N,48,S,78,W,180,W,NA,NA
1519976,Diaphus umbroculus,-,Myctophidae,long_list,-,-,-,272697,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272697,Diaphus umbroculus,"Fowler, 1934",accepted,Species,272697,Diaphus umbroculus,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,59141,NA,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519977,Diaphus whitleyi,-,Myctophidae,long_list,-,-,-,272699,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272699,Diaphus whitleyi,"Fowler, 1934",accepted,Species,272699,Diaphus whitleyi,Myctophiformes,Myctophidae,Diaphus,1,0,0,0,NA,2008-01-15T17:27:08Z,59142,NA,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519980,Lampanyctus hubbsi,-,Myctophidae,long_list,-,-,-,272710,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272710,Lampanyctus hubbsi,"Wisner, 1963",accepted,Species,272710,Lampanyctus hubbsi,Myctophiformes,Myctophidae,Lampanyctus,1,0,0,0,NA,2008-01-15T17:27:08Z,59145,0,2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519981,Lampanyctus parvicauda,-,Myctophidae,long_list,-,-,-,272715,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272715,Lampanyctus parvicauda,"Parr, 1931",accepted,Species,272715,Lampanyctus parvicauda,Myctophiformes,Myctophidae,Lampanyctus,1,0,0,0,NA,2008-01-15T17:27:08Z,54417,100,1320,20,N,15,S,NA,NA,NA,NA,NA,NA
1519982,Lampanyctus turneri,-,Myctophidae,long_list,-,-,-,217705,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217705,Lampanyctus turneri,"(Fowler, 1934)",accepted,Species,217705,Lampanyctus turneri,Myctophiformes,Myctophidae,Lampanyctus,1,0,0,0,NA,2008-01-15T17:27:08Z,16763,NA,1757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519983,Lampanyctus vadulus,-,Myctophidae,long_list,-,-,-,272718,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272718,Lampanyctus vadulus,"Hulley, 1981",accepted,Species,272718,Lampanyctus vadulus,Myctophiformes,Myctophidae,Lampanyctus,1,0,0,0,NA,2008-01-15T17:27:08Z,16697,0,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519984,Loweina rara,-,Myctophidae,long_list,-,-,-,126625,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126625,Loweina rara,"(Lütken, 1892)",accepted,Species,126625,Loweina rara,Myctophiformes,Myctophidae,Loweina,1,0,0,0,NA,2008-01-15T17:27:08Z,7427,1,1050,46,N,30,S,NA,NA,NA,NA,NA,NA
1519985,Myctophum brachygnathum,-,Myctophidae,long_list,-,-,-,272720,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272720,Myctophum brachygnathum,"(Bleeker, 1856)",unaccepted,Species,1776062,Dasyscopelus brachygnathos,Myctophiformes,Myctophidae,Myctophum,1,0,0,0,NA,2024-10-21T07:52:45Z,10699,NA,NA,23,N,45,S,94,E,153,W,NA,NA
1519987,Myctophum phengodes,-,Myctophidae,long_list,-,-,-,217712,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217712,Myctophum phengodes,"(Lütken, 1892)",unaccepted,Species,317539,Ctenoscopelus phengodes,Myctophiformes,Myctophidae,Myctophum,1,0,0,0,NA,2023-01-11T08:59:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519990,Lampanyctus fernae,-,Myctophidae,long_list,-,-,-,301517,https://www.marinespecies.org/aphia.php?p=taxdetails&id=301517,Lampanyctus fernae,"Wisner, 1971",accepted,Species,301517,Lampanyctus fernae,Myctophiformes,Myctophidae,Lampanyctus,1,0,0,0,NA,2021-08-03T14:04:57Z,52257,0,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519992,Neoscopelus porosus,-,Neoscopelidae,long_list,-,-,-,272736,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272736,Neoscopelus porosus,"Arai, 1969",accepted,Species,272736,Neoscopelus porosus,Myctophiformes,Neoscopelidae,Neoscopelus,1,0,0,0,NA,2008-01-15T17:27:08Z,23022,454,642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519994,Scopelarchoides nicholsi,-,Scopelarchidae,long_list,-,-,-,275617,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275617,Scopelarchoides nicholsi,"Parr, 1929",accepted,Species,275617,Scopelarchoides nicholsi,Aulopiformes,Scopelarchidae,Scopelarchoides,1,0,0,0,NA,2008-01-15T17:27:08Z,47620,1,3294,27,N,NA,NA,NA,NA,NA,NA,NA,NA
1519995,Symbolophorus reversus,-,Myctophidae,long_list,-,-,-,272735,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272735,Symbolophorus reversus,"Gago & Ricord, 2005",accepted,Species,272735,Symbolophorus reversus,Myctophiformes,Myctophidae,Symbolophorus,1,0,0,0,NA,2008-01-15T17:27:08Z,62089,NA,NA,29,N,19,S,81,W,179,W,NA,NA
1519996,Symbolophorus rufinus,-,Myctophidae,long_list,-,-,-,158918,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158918,Symbolophorus rufinus,"(Tåning, 1928)",accepted,Species,158918,Symbolophorus rufinus,Myctophiformes,Myctophidae,Symbolophorus,1,0,0,0,NA,2008-01-15T17:27:08Z,16726,0,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519997,Triphoturus oculeum,-,Myctophidae,long_list,-,-,-,278567,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278567,Triphoturus oculeum,"(Garman, 1899)",accepted,Species,278567,Triphoturus oculeum,Myctophiformes,Myctophidae,Triphoturus,1,0,0,0,NA,2008-01-15T17:27:08Z,60938,770,3243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1522375,Parmaturus pilosus,-,Pentanchidae,long_list,-,-,-,282165,https://www.marinespecies.org/aphia.php?p=taxdetails&id=282165,Parmaturus pilosus,"Garman, 1906",accepted,Species,282165,Parmaturus pilosus,Carcharhiniformes,Pentanchidae,Parmaturus,1,0,0,0,NA,2008-01-15T17:27:08Z,832,NA,786,35,N,32,N,NA,NA,NA,NA,NA,NA
1522376,Proscyllium venustum,-,Proscylliidae,long_list,-,-,-,282370,https://www.marinespecies.org/aphia.php?p=taxdetails&id=282370,Proscyllium venustum,"(Tanaka, 1912)",accepted,Species,282370,Proscyllium venustum,Carcharhiniformes,Proscylliidae,Proscyllium,1,0,0,0,NA,2008-01-15T17:27:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1522377,Centrophorus tessellatus,-,Centrophoridae,long_list,-,-,-,271619,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271619,Centrophorus tessellatus,"Garman, 1906",accepted,Species,271619,Centrophorus tessellatus,Squaliformes,Centrophoridae,Centrophorus,1,0,0,0,NA,2008-01-15T17:27:08Z,654,20,732,32,N,31,N,130,E,132,E,NA,NA
1522378,Gymnothorax niphostigmus,-,Muraenidae,long_list,-,-,-,271861,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271861,Gymnothorax niphostigmus,"Chen, Shao & Chen, 1996",accepted,Species,271861,Gymnothorax niphostigmus,Anguilliformes,Muraenidae,Gymnothorax,1,0,0,0,NA,2008-01-15T17:27:08Z,27084,35,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1522379,Ophichthus urolophus,-,Ophichthidae,long_list,-,-,-,271989,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271989,Ophichthus urolophus,"(Temminck & Schlegel, 1846)",accepted,Species,271989,Ophichthus urolophus,Anguilliformes,Ophichthidae,Ophichthus,1,0,0,0,NA,2008-01-15T17:27:08Z,10406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1522380,Macrocephenchelys brevirostris,-,Congridae,long_list,-,-,-,281476,https://www.marinespecies.org/aphia.php?p=taxdetails&id=281476,Macrocephenchelys brevirostris,"(Chen & Weng, 1967)",accepted,Species,281476,Macrocephenchelys brevirostris,Anguilliformes,Congridae,Macrocephenchelys,1,0,0,0,NA,2008-01-15T17:27:08Z,10560,280,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
