ncbi_taxon_id,species,subspecies,family_x,target_list_status,sequencing_status,synonym,publication_id,aphia_id,url,scientificname,authority,status,rank,valid_AphiaID,valid_name,order,family_y,genus,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,modified
1811504,Bembras megacephala,-,Bembridae,long_list,-,-,-,279898.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279898,Bembras megacephala,"Imamura & Knapp, 1998",accepted,Species,279898.0,Bembras megacephala,Perciformes,Bembridae,Bembras,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1987354,Bovichtus angustifrons,-,Bovichtidae,long_list,-,-,-,279372.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279372,Bovichtus angustifrons,"Regan, 1913",accepted,Species,279372.0,Bovichtus angustifrons,Perciformes,Bovichtidae,Bovichtus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
215379,Bovichtus argentinus,-,Bovichtidae,long_list,-,-,-,279373.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279373,Bovichtus argentinus,"MacDonagh, 1931",accepted,Species,279373.0,Bovichtus argentinus,Perciformes,Bovichtidae,Bovichtus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2304095,Bovichtus chilensis,-,Bovichtidae,long_list,-,-,-,234684.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234684,Bovichtus chilensis,"Regan, 1913",accepted,Species,234684.0,Bovichtus chilensis,Perciformes,Bovichtidae,Bovichtus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
483258,Bovichtus diacanthus,-,Bovichtidae,long_list,-,-,-,279374.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279374,Bovichtus diacanthus,"(Carmichael, 1819)",accepted,Species,279374.0,Bovichtus diacanthus,Perciformes,Bovichtidae,Bovichtus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
36205,Bovichtus variegatus,-,Bovichtidae,long_list,-,-,-,279377.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279377,Bovichtus variegatus,"Richardson, 1846",accepted,Species,279377.0,Bovichtus variegatus,Perciformes,Bovichtidae,Bovichtus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
56716,Cottoperca gobio,-,Bovichtidae,long_list,-,-,-,280409.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280409,Cottoperca gobio,"(Günther, 1861)",accepted,Species,280409.0,Cottoperca gobio,Perciformes,Bovichtidae,Cottoperca,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1588658,Cottoperca trigloides,-,Bovichtidae,long_list,-,-,-,712785.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=712785,Cottoperca trigloides,"(Forster, 1801)",accepted,Species,712785.0,Cottoperca trigloides,Perciformes,Bovichtidae,Cottoperca,1.0,0.0,0.0,0.0,,2012-12-21T12:57:20.013Z
36190,Chaenocephalus aceratus,-,Channichthyidae,long_list,-,-,-,234725.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234725,Chaenocephalus aceratus,"(Lönnberg, 1906)",accepted,Species,234725.0,Chaenocephalus aceratus,Perciformes,Channichthyidae,Chaenocephalus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
70440,Chaenodraco wilsoni,-,Channichthyidae,long_list,-,-,-,234609.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234609,Chaenodraco wilsoni,"Regan, 1914",accepted,Species,234609.0,Chaenodraco wilsoni,Perciformes,Channichthyidae,Chaenodraco,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
159716,Champsocephalus esox,-,Channichthyidae,long_list,-,-,-,234719.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234719,Champsocephalus esox,"(Günther, 1861)",accepted,Species,234719.0,Champsocephalus esox,Perciformes,Channichthyidae,Champsocephalus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
52237,Champsocephalus gunnari,-,Channichthyidae,long_list,-,-,-,234797.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234797,Champsocephalus gunnari,"Lönnberg, 1905",accepted,Species,234797.0,Champsocephalus gunnari,Perciformes,Channichthyidae,Champsocephalus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
70438,Channichthys rhinoceratus,-,Channichthyidae,long_list,-,-,-,234619.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234619,Channichthys rhinoceratus,"Richardson, 1844",accepted,Species,234619.0,Channichthys rhinoceratus,Perciformes,Channichthyidae,Channichthys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
70442,Chionobathyscus dewitti,-,Channichthyidae,long_list,-,-,-,234650.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234650,Chionobathyscus dewitti,"Andriashev & Neyelov, 1978",accepted,Species,234650.0,Chionobathyscus dewitti,Perciformes,Channichthyidae,Chionobathyscus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
36188,Chionodraco hamatus,-,Channichthyidae,long_list,-,-,-,234795.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234795,Chionodraco hamatus,"(Lönnberg, 1905)",accepted,Species,234795.0,Chionodraco hamatus,Perciformes,Channichthyidae,Chionodraco,1.0,0.0,0.0,0.0,,2020-12-15T13:07:03.773Z
70433,Chionodraco myersi,-,Channichthyidae,long_list,-,-,-,234646.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234646,Chionodraco myersi,"DeWitt & Tyler, 1960",accepted,Species,234646.0,Chionodraco myersi,Perciformes,Channichthyidae,Chionodraco,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
34790,Chionodraco rastrospinosus,-,Channichthyidae,long_list,-,-,-,234678.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234678,Chionodraco rastrospinosus,"DeWitt & Hureau, 1979",accepted,Species,234678.0,Chionodraco rastrospinosus,Perciformes,Channichthyidae,Chionodraco,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
36192,Cryodraco antarcticus,-,Channichthyidae,long_list,-,-,-,234720.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234720,Cryodraco antarcticus,"Dollo, 1900",accepted,Species,234720.0,Cryodraco antarcticus,Perciformes,Channichthyidae,Cryodraco,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
227742,Cryodraco atkinsoni,-,Channichthyidae,long_list,-,-,-,234773.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234773,Cryodraco atkinsoni,"Regan, 1914",superseded combination,Species,1802004.0,Pagetodes atkinsoni,Perciformes,Channichthyidae,Cryodraco,1.0,0.0,0.0,0.0,,2025-03-04T10:16:46.377Z
70444,Dacodraco hunteri,-,Channichthyidae,long_list,-,-,-,234614.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234614,Dacodraco hunteri,"Waite, 1916",accepted,Species,234614.0,Dacodraco hunteri,Perciformes,Channichthyidae,Dacodraco,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
70436,Neopagetopsis ionah,-,Channichthyidae,long_list,-,-,-,234685.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234685,Neopagetopsis ionah,"Nybelin, 1947",accepted,Species,234685.0,Neopagetopsis ionah,Perciformes,Channichthyidae,Neopagetopsis,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
36194,Pagetopsis macropterus,-,Channichthyidae,long_list,-,-,-,234707.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234707,Pagetopsis macropterus,"(Boulenger, 1907)",accepted,Species,234707.0,Pagetopsis macropterus,Perciformes,Channichthyidae,Pagetopsis,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
52239,Pseudochaenichthys georgianus,-,Channichthyidae,long_list,-,-,-,234667.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234667,Pseudochaenichthys georgianus,"Norman, 1937",accepted,Species,234667.0,Pseudochaenichthys georgianus,Perciformes,Channichthyidae,Pseudochaenichthys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2696642,Alertichthys blacki,-,Congiopodidae,long_list,-,-,-,279552.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279552,Alertichthys blacki,"Moreland, 1960",accepted,Species,279552.0,Alertichthys blacki,Perciformes,Zanclorhynchidae,Alertichthys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2696592,Congiopodus coriaceus,-,Congiopodidae,long_list,-,-,-,278354.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278354,Congiopodus coriaceus,"Paulin & Moreland, 1979",accepted,Species,278354.0,Congiopodus coriaceus,Perciformes,Congiopodidae,Congiopodus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1672026,Congiopodus leucopaecilus,-,Congiopodidae,long_list,-,-,-,278356.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278356,Congiopodus leucopaecilus,"(Richardson, 1846)",accepted,Species,278356.0,Congiopodus leucopaecilus,Perciformes,Congiopodidae,Congiopodus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
274724,Congiopodus peruvianus,-,Congiopodidae,long_list,-,-,-,278357.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278357,Congiopodus peruvianus,"(Cuvier, 1829)",accepted,Species,278357.0,Congiopodus peruvianus,Perciformes,Congiopodidae,Congiopodus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1003718,Congiopodus spinifer,-,Congiopodidae,long_list,-,-,-,221441.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=221441,Congiopodus spinifer,"(Smith, 1839)",accepted,Species,221441.0,Congiopodus spinifer,Perciformes,Congiopodidae,Congiopodus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
990573,Congiopodus torvus,-,Congiopodidae,long_list,-,-,-,221442.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=221442,Congiopodus torvus,"(Gronow, 1772)",accepted,Species,221442.0,Congiopodus torvus,Perciformes,Congiopodidae,Congiopodus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
274726,Zanclorhynchus spinifer,-,Congiopodidae,long_list,-,-,-,234683.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234683,Zanclorhynchus spinifer,"Günther, 1880",accepted,Species,234683.0,Zanclorhynchus spinifer,Perciformes,Zanclorhynchidae,Zanclorhynchus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1508112,Alcichthys elongatus,-,Cottidae,long_list,-,-,-,279545.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279545,Alcichthys elongatus,"(Steindachner, 1881)",accepted,Species,279545.0,Alcichthys elongatus,Perciformes,Cottidae,Alcichthys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1633511,Argyrocottus zanderi,-,Cottidae,long_list,-,-,-,279689.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279689,Argyrocottus zanderi,"Herzenstein, 1892",accepted,Species,279689.0,Argyrocottus zanderi,Perciformes,Cottidae,Argyrocottus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
980323,Artediellus atlanticus,-,Cottidae,long_list,-,-,-,127193.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127193,Artediellus atlanticus,"Jordan & Evermann, 1898",accepted,Species,127193.0,Artediellus atlanticus,Perciformes,Cottidae,Artediellus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2768252,Artediellus dydymovi,-,Cottidae,long_list,-,-,-,274358.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274358,Artediellus dydymovi,"Soldatov, 1915",accepted,Species,274358.0,Artediellus dydymovi,Perciformes,Cottidae,Artediellus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
381889,Artediellus fuscimentus,-,Cottidae,long_list,-,-,-,274359.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274359,Artediellus fuscimentus,"Nelson, 1986",accepted,Species,274359.0,Artediellus fuscimentus,Perciformes,Cottidae,Artediellus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2828866,Artediellus miacanthus,-,Cottidae,long_list,-,-,-,274361.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274361,Artediellus miacanthus,"Gilbert & Burke, 1912",accepted,Species,274361.0,Artediellus miacanthus,Perciformes,Cottidae,Artediellus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1633449,Artediellus neyelovi,-,Cottidae,long_list,-,-,-,274363.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274363,Artediellus neyelovi,"Muto, Yabe & Amaoka, 1994",accepted,Species,274363.0,Artediellus neyelovi,Perciformes,Cottidae,Artediellus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
998430,Artediellus ochotensis,-,Cottidae,long_list,-,-,-,274364.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274364,Artediellus ochotensis,"Gilbert & Burke, 1912",accepted,Species,274364.0,Artediellus ochotensis,Perciformes,Cottidae,Artediellus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2996727,Artediellus pacificus,-,Cottidae,long_list,-,-,-,254517.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254517,Artediellus pacificus,"Gilbert, 1896",accepted,Species,254517.0,Artediellus pacificus,Perciformes,Cottidae,Artediellus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
980324,Artediellus scaber,-,Cottidae,long_list,-,-,-,127194.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127194,Artediellus scaber,"Knipowitsch, 1907",accepted,Species,127194.0,Artediellus scaber,Perciformes,Cottidae,Artediellus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1266864,Artediellus uncinatus,-,Cottidae,long_list,-,-,-,127195.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127195,Artediellus uncinatus,"(Reinhardt, 1834)",accepted,Species,127195.0,Artediellus uncinatus,Perciformes,Cottidae,Artediellus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
283624,Artedius corallinus,-,Cottidae,long_list,-,-,-,279699.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279699,Artedius corallinus,"(Hubbs, 1926)",accepted,Species,279699.0,Artedius corallinus,Perciformes,Cottidae,Artedius,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
274758,Artedius fenestralis,-,Cottidae,long_list,-,-,-,279700.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279700,Artedius fenestralis,"Jordan & Gilbert, 1883",accepted,Species,279700.0,Artedius fenestralis,Perciformes,Cottidae,Artedius,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
433399,Artedius harringtoni,-,Cottidae,long_list,-,-,-,279701.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279701,Artedius harringtoni,"(Starks, 1896)",accepted,Species,279701.0,Artedius harringtoni,Perciformes,Cottidae,Artedius,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
322683,Artedius lateralis,-,Cottidae,long_list,-,-,-,279702.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279702,Artedius lateralis,"(Girard, 1854)",accepted,Species,279702.0,Artedius lateralis,Perciformes,Cottidae,Artedius,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
305505,Artedius notospilotus,-,Cottidae,long_list,-,-,-,279703.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279703,Artedius notospilotus,"Girard, 1856",accepted,Species,279703.0,Artedius notospilotus,Perciformes,Cottidae,Artedius,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1738886,Ascelichthys rhodorus,-,Cottidae,long_list,-,-,-,279706.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279706,Ascelichthys rhodorus,"Jordan & Gilbert, 1880",accepted,Species,279706.0,Ascelichthys rhodorus,Perciformes,Cottidae,Ascelichthys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1638735,Asemichthys taylori,-,Cottidae,long_list,-,-,-,316433.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=316433,Asemichthys taylori,"Gilbert, 1912",accepted,Species,316433.0,Asemichthys taylori,Perciformes,Cottidae,Asemichthys,1.0,0.0,0.0,0.0,,2017-07-14T06:50:47.040Z
1633504,Astrocottus matsubarae,-,Cottidae,long_list,-,-,-,279776.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279776,Astrocottus matsubarae,"Katayama, 1942",accepted,Species,279776.0,Astrocottus matsubarae,Perciformes,Cottidae,Astrocottus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1633505,Astrocottus regulus,-,Cottidae,long_list,-,-,-,398457.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=398457,Astrocottus regulus,"Tsuruoka, Maruyama & Yabe, 2008",accepted,Species,398457.0,Astrocottus regulus,Perciformes,Cottidae,Astrocottus,1.0,0.0,0.0,0.0,,2009-06-10T14:51:32.417Z
1633513,Bero elegans,-,Cottidae,long_list,-,-,-,279905.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279905,Bero elegans,"(Steindachner, 1881)",accepted,Species,279905.0,Bero elegans,Perciformes,Cottidae,Bero,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
283635,Chitonotus pugetensis,-,Cottidae,long_list,-,-,-,280162.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280162,Chitonotus pugetensis,"(Steindachner, 1876)",accepted,Species,280162.0,Chitonotus pugetensis,Perciformes,Cottidae,Chitonotus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
459045,Clinocottus acuticeps,-,Cottidae,long_list,-,-,-,280218.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280218,Clinocottus acuticeps,"(Gilbert, 1896)",accepted,Species,280218.0,Clinocottus acuticeps,Perciformes,Cottidae,Clinocottus,1.0,1.0,1.0,0.0,,2008-01-15T17:27:08.177Z
304258,Clinocottus analis,-,Cottidae,long_list,-,-,-,280219.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280219,Clinocottus analis,"(Girard, 1858)",accepted,Species,280219.0,Clinocottus analis,Perciformes,Cottidae,Clinocottus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
459046,Clinocottus embryum,-,Cottidae,long_list,-,-,-,280220.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280220,Clinocottus embryum,"(Jordan & Starks, 1895)",accepted,Species,280220.0,Clinocottus embryum,Perciformes,Cottidae,Clinocottus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
459047,Clinocottus globiceps,-,Cottidae,long_list,-,-,-,280221.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280221,Clinocottus globiceps,"(Girard, 1858)",accepted,Species,280221.0,Clinocottus globiceps,Perciformes,Cottidae,Clinocottus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
283633,Clinocottus recalvus,-,Cottidae,long_list,-,-,-,280222.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280222,Clinocottus recalvus,"(Greeley, 1899)",accepted,Species,280222.0,Clinocottus recalvus,Perciformes,Cottidae,Clinocottus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
381898,Cottiusculus gonez,-,Cottidae,long_list,-,-,-,280406.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280406,Cottiusculus gonez,"Jordan & Starks, 1904",accepted,Species,280406.0,Cottiusculus gonez,Perciformes,Cottidae,Cottiusculus,1.0,0.0,0.0,0.0,,2009-06-08T14:52:32.667Z
1633458,Cottiusculus nihonkaiensis,-,Cottidae,long_list,-,-,-,712558.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=712558,Cottiusculus nihonkaiensis,"Kai & Nakabo, 2009",accepted,Species,712558.0,Cottiusculus nihonkaiensis,Perciformes,Cottidae,Cottiusculus,1.0,0.0,0.0,0.0,,2012-12-21T12:57:20.013Z
381887,Cottiusculus schmidti,-,Cottidae,long_list,-,-,-,280407.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280407,Cottiusculus schmidti,"Jordan & Starks, 1904",accepted,Species,280407.0,Cottiusculus schmidti,Perciformes,Cottidae,Cottiusculus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
214914,Cottus aleuticus,-,Cottidae,long_list,-,-,-,274366.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274366,Cottus aleuticus,"Gilbert, 1896",accepted,Species,274366.0,Cottus aleuticus,Perciformes,Cottidae,Cottus,1.0,1.0,1.0,0.0,,2008-01-15T17:27:08.177Z
290627,Cottus amblystomopsis,-,Cottidae,long_list,-,-,-,274367.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274367,Cottus amblystomopsis,"Schmidt, 1904",accepted,Species,274367.0,Cottus amblystomopsis,Perciformes,Cottidae,Cottus,1.0,1.0,1.0,0.0,,2008-01-15T17:27:08.177Z
214916,Cottus asper,-,Cottidae,long_list,-,-,-,274368.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274368,Cottus asper,"Richardson, 1836",accepted,Species,274368.0,Cottus asper,Perciformes,Cottidae,Cottus,1.0,1.0,1.0,0.0,,2008-01-15T17:27:08.177Z
290628,Cottus hangiongensis,-,Cottidae,long_list,-,-,-,274369.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274369,Cottus hangiongensis,"Mori, 1930",accepted,Species,274369.0,Cottus hangiongensis,Perciformes,Cottidae,Cottus,1.0,1.0,1.0,0.0,,2008-01-15T17:27:08.177Z
186278,Cottus kazika,-,Cottidae,long_list,-,-,-,274370.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274370,Cottus kazika,"Jordan & Starks, 1904",superseded combination,Species,1729349.0,Rheopresbe kazika,Perciformes,Cottidae,Cottus,1.0,1.0,1.0,0.0,,2024-01-15T09:11:36.840Z
320617,Enophrys bison,-,Cottidae,long_list,-,-,-,275355.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275355,Enophrys bison,"(Girard, 1854)",accepted,Species,275355.0,Enophrys bison,Perciformes,Cottidae,Enophrys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
980326,Enophrys diceraus,-,Cottidae,long_list,-,-,-,154784.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=154784,Enophrys diceraus,"(Pallas, 1787)",accepted,Species,154784.0,Enophrys diceraus,Perciformes,Cottidae,Enophrys,1.0,0.0,0.0,0.0,,2009-06-09T07:13:02.347Z
980327,Enophrys lucasi,-,Cottidae,long_list,-,-,-,254518.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254518,Enophrys lucasi,"(Jordan & Gilbert, 1898)",accepted,Species,254518.0,Enophrys lucasi,Perciformes,Cottidae,Enophrys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
740695,Enophrys taurina,-,Cottidae,long_list,-,-,-,275356.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275356,Enophrys taurina,"Gilbert, 1914",accepted,Species,275356.0,Enophrys taurina,Perciformes,Cottidae,Enophrys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1802968,Furcina ishikawae,-,Cottidae,long_list,-,-,-,280803.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280803,Furcina ishikawae,"Jordan & Starks, 1904",accepted,Species,280803.0,Furcina ishikawae,Perciformes,Cottidae,Furcina,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1633462,Furcina osimae,-,Cottidae,long_list,-,-,-,280804.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280804,Furcina osimae,"Jordan & Starks, 1904",accepted,Species,280804.0,Furcina osimae,Perciformes,Cottidae,Furcina,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
255553,Gymnocanthus detrisus,-,Cottidae,long_list,-,-,-,274372.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274372,Gymnocanthus detrisus,"Gilbert & Burke, 1912",accepted,Species,274372.0,Gymnocanthus detrisus,Perciformes,Cottidae,Gymnocanthus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
